source_facility_code,normalized_at,source_observed_at,total_spaces,occupied_spaces,available_spaces,raw_occupancy_rate,occupancy_rate,observation_present,source_observation_count,source_time_distance_minutes,alignment_status,gap_status,gap_slot_count,is_operational_gap,is_data_gap,is_long_gap,is_very_long_gap,sequence_break,is_eligible_for_sequence,normalization_method,operational_profile_enabled,source,quality_flags,quality_status
BHMBCCTHL01,2016-11-27 15:00:00,2016-11-27 15:01:00,387,402,-15,1.0387596899224807,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-27 15:30:00,2016-11-27 15:32:00,387,402,-15,1.0387596899224807,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-27 16:00:00,2016-11-27 16:01:00,387,388,-1,1.0025839793281655,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-27 16:30:00,2016-11-27 16:32:00,387,401,-14,1.0361757105943152,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-28 12:30:00,2016-11-28 12:28:00,387,393,-6,1.0155038759689923,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-28 13:00:00,2016-11-28 13:02:00,387,398,-11,1.028423772609819,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-28 13:30:00,2016-11-28 13:31:00,387,402,-15,1.0387596899224807,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-28 14:00:00,2016-11-28 14:02:00,387,399,-12,1.0310077519379846,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-29 11:30:00,2016-11-29 11:28:00,387,395,-8,1.020671834625323,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-29 12:00:00,2016-11-29 11:55:00,387,395,-8,1.020671834625323,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-29 12:30:00,2016-11-29 12:28:00,387,397,-10,1.0258397932816536,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-29 13:00:00,2016-11-29 13:02:00,387,397,-10,1.0258397932816536,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-29 14:00:00,2016-11-29 14:01:00,387,397,-10,1.0258397932816536,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-29 14:30:00,2016-11-29 14:28:00,387,402,-15,1.0387596899224807,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-29 15:00:00,2016-11-29 14:55:00,387,398,-11,1.028423772609819,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-30 11:30:00,2016-11-30 11:28:00,387,396,-9,1.0232558139534884,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-30 12:00:00,2016-11-30 12:01:00,387,398,-11,1.028423772609819,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-30 12:30:00,2016-11-30 12:28:00,387,396,-9,1.0232558139534884,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-30 13:00:00,2016-11-30 13:01:00,387,393,-6,1.0155038759689923,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-30 13:30:00,2016-11-30 13:28:00,387,399,-12,1.0310077519379846,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-30 14:00:00,2016-11-30 14:01:00,387,396,-9,1.0232558139534884,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-30 14:30:00,2016-11-30 14:28:00,387,393,-6,1.0155038759689923,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-11-30 15:00:00,2016-11-30 15:01:00,387,391,-4,1.0103359173126616,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-01 11:00:00,2016-12-01 10:58:00,387,389,-2,1.0051679586563307,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-01 11:30:00,2016-12-01 11:32:00,387,398,-11,1.028423772609819,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-01 12:00:00,2016-12-01 11:58:00,387,397,-10,1.0258397932816536,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-01 12:30:00,2016-12-01 12:25:00,387,397,-10,1.0258397932816536,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-01 13:00:00,2016-12-01 12:58:00,387,400,-13,1.0335917312661498,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-01 13:30:00,2016-12-01 13:25:00,387,402,-15,1.0387596899224807,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-01 14:00:00,2016-12-01 13:58:00,387,402,-15,1.0387596899224807,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-01 14:30:00,2016-12-01 14:25:00,387,396,-9,1.0232558139534884,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-01 15:00:00,2016-12-01 14:58:00,387,393,-6,1.0155038759689923,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-01 15:30:00,2016-12-01 15:25:00,387,390,-3,1.0077519379844961,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-02 12:30:00,2016-12-02 12:28:00,387,401,-14,1.0361757105943152,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-02 13:00:00,2016-12-02 12:58:00,387,402,-15,1.0387596899224807,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-02 13:30:00,2016-12-02 13:25:00,387,400,-13,1.0335917312661498,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-02 14:00:00,2016-12-02 13:58:00,387,402,-15,1.0387596899224807,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-02 14:30:00,2016-12-02 14:25:00,387,397,-10,1.0258397932816536,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-02 15:00:00,2016-12-02 14:58:00,387,388,-1,1.0025839793281655,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-05 12:00:00,2016-12-05 11:56:00,387,388,-1,1.0025839793281655,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-05 12:30:00,2016-12-05 12:29:00,387,389,-2,1.0051679586563307,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-05 13:00:00,2016-12-05 13:02:00,387,392,-5,1.0129198966408268,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-05 13:30:00,2016-12-05 13:29:00,387,389,-2,1.0051679586563307,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-06 11:30:00,2016-12-06 11:29:00,387,389,-2,1.0051679586563307,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-06 12:00:00,2016-12-06 11:56:00,387,388,-1,1.0025839793281655,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-06 13:00:00,2016-12-06 12:56:00,387,388,-1,1.0025839793281655,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-06 13:30:00,2016-12-06 13:29:00,387,390,-3,1.0077519379844961,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-06 14:00:00,2016-12-06 14:02:00,387,391,-4,1.0103359173126616,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-07 11:00:00,2016-12-07 10:59:00,387,393,-6,1.0155038759689923,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-07 11:30:00,2016-12-07 11:25:00,387,392,-5,1.0129198966408268,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-07 12:00:00,2016-12-07 11:59:00,387,394,-7,1.0180878552971577,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-07 12:30:00,2016-12-07 12:26:00,387,390,-3,1.0077519379844961,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-07 13:00:00,2016-12-07 12:59:00,387,397,-10,1.0258397932816536,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-07 13:30:00,2016-12-07 13:26:00,387,400,-13,1.0335917312661498,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-07 14:00:00,2016-12-07 13:59:00,387,396,-9,1.0232558139534884,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-07 14:30:00,2016-12-07 14:26:00,387,397,-10,1.0258397932816536,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-07 15:00:00,2016-12-07 14:59:00,387,399,-12,1.0310077519379846,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-08 11:30:00,2016-12-08 11:32:00,387,393,-6,1.0155038759689923,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-08 12:00:00,2016-12-08 11:59:00,387,392,-5,1.0129198966408268,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-08 12:30:00,2016-12-08 12:25:00,387,390,-3,1.0077519379844961,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-08 13:00:00,2016-12-08 12:59:00,387,396,-9,1.0232558139534884,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-08 13:30:00,2016-12-08 13:25:00,387,398,-11,1.028423772609819,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-08 14:00:00,2016-12-08 13:59:00,387,398,-11,1.028423772609819,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-08 14:30:00,2016-12-08 14:26:00,387,401,-14,1.0361757105943152,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-08 15:00:00,2016-12-08 14:59:00,387,397,-10,1.0258397932816536,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-08 15:30:00,2016-12-08 15:26:00,387,396,-9,1.0232558139534884,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-09 11:30:00,2016-12-09 11:29:00,387,390,-3,1.0077519379844961,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-09 12:00:00,2016-12-09 11:56:00,387,399,-12,1.0310077519379846,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-09 12:30:00,2016-12-09 12:29:00,387,399,-12,1.0310077519379846,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-09 13:00:00,2016-12-09 13:02:00,387,402,-15,1.0387596899224807,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-09 13:30:00,2016-12-09 13:29:00,387,402,-15,1.0387596899224807,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-09 14:00:00,2016-12-09 14:02:00,387,401,-14,1.0361757105943152,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-09 14:30:00,2016-12-09 14:29:00,387,400,-13,1.0335917312661498,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-09 15:00:00,2016-12-09 14:56:00,387,397,-10,1.0258397932816536,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 11:00:00,2016-12-10 11:02:00,387,390,-3,1.0077519379844961,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 11:30:00,2016-12-10 11:29:00,387,398,-11,1.028423772609819,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 12:00:00,2016-12-10 12:02:00,387,403,-16,1.041343669250646,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 12:30:00,2016-12-10 12:29:00,387,402,-15,1.0387596899224807,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 13:00:00,2016-12-10 12:55:00,387,403,-16,1.041343669250646,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 13:30:00,2016-12-10 13:29:00,387,402,-15,1.0387596899224807,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 14:00:00,2016-12-10 13:56:00,387,402,-15,1.0387596899224807,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 14:30:00,2016-12-10 14:25:00,387,401,-14,1.0361757105943152,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 15:00:00,2016-12-10 15:02:00,387,402,-15,1.0387596899224807,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 15:30:00,2016-12-10 15:25:00,387,401,-14,1.0361757105943152,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 16:00:00,2016-12-10 15:59:00,387,401,-14,1.0361757105943152,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-10 16:30:00,2016-12-10 16:25:00,387,403,-16,1.041343669250646,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-11 11:30:00,2016-12-11 11:26:00,387,402,-15,1.0387596899224807,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-11 12:00:00,2016-12-11 11:59:00,387,402,-15,1.0387596899224807,1.0,True,1,1.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-11 12:30:00,2016-12-11 12:32:00,387,403,-16,1.041343669250646,1.0,True,1,2.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-11 13:00:00,2016-12-11 13:05:00,387,402,-15,1.0387596899224807,1.0,True,1,5.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
BHMBCCTHL01,2016-12-11 13:30:00,2016-12-11 13:26:00,387,401,-14,1.0361757105943152,1.0,True,1,4.0,ALIGNED,CONTINUOUS,0,False,False,False,False,False,True,NEAREST_SOURCE_OBSERVATION,True,BIRMINGHAM,['CAPACITY_EXCEEDED'],FLAGGED
